Country Name	Country Code	Indicator Name	Indicator Code	"$1,960 "	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014
"Korea, Rep."	KOR	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.501837251	0.561314583	0.651713667	0.774109781	0.793961905	0.871121999	1.0196641	1.166635088	1.207655726	1.348027309	1.668191979	1.782608723	1.800808443	2.143330254	2.181664351	2.319371413	2.602807792	2.903242644	3.067572142	3.549056094	3.537650534	3.60873747	3.608409089	3.781078933	4.056610689	4.370304926	4.426967249	4.628848877	5.280829355	5.555998042	5.760374252	6.039462229	6.498142885	7.284858219	7.706677234	8.311071381	8.869490025	9.35798162	7.882070871	8.577710247	9.52093176	9.503744234	9.77299975	9.734649494	10.03018386	9.607269847	9.716605676	10.18156704	10.34742286	10.32010949	11.43631663	11.80296873	11.63282456	11.74920084	11.57034541
Kuwait	KWT	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	28.94234064	33.12439934	42.24199813	44.81780563	59.57953367	74.79517225	66.97429771	43.94013544	35.34752881	38.82262067	33.53381041	33.87597579	32.33604336	26.68354797	20.03324613	16.41838839	16.96124986	14.88309495	17.1072759	13.59378095	17.98070345	17.47363081	14.00740746	13.67146114	17.13210934	16.76830627	19.23666893	16.19828702	16.1436236	17.1132216	24.2904704	5.006036369				34.03695152	30.73624413	32.01784571	28.17815366	27.60369042	26.11748729	27.32663445	27.16083436	27.62525921	28.77545168	31.42673908	31.03114555	30.05334284	31.19177293	30.97049493	29.89415136	28.52652872	30.13791232	27.33039211	25.22386443
Latin America & Caribbean (excluding high income)	LAC	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.170763909	1.142143987	1.160824269	1.171570012	1.218471685	1.210558946	1.240886293	1.309424561	1.363149049	1.426933019	1.52852856	1.548407784	1.599596376	1.72849277	1.815507788	1.820188311	1.849457228	1.901203098	2.050051756	2.139095313	2.226580565	2.18792252	2.214736719	2.06382212	2.027549252	2.066205863	2.114224512	2.162314897	2.153058744	2.25846072	2.122830336	2.119598166	2.108335497	2.169745569	2.208569659	2.177534234	2.22094109	2.310649776	2.436765644	2.418584459	2.380762057	2.436338436	2.451015014	2.45850583	2.385663426	2.482915468	2.496615923	2.501536067	2.595386152	2.51889322	2.622306065	2.634371722	2.745712339	2.763729253	2.781101756
Lao PDR	LAO	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.038037697	0.052377435	0.059434826	0.064521549	0.07406053	0.075414863	0.09621531	0.127769011	0.065972532	0.121746627	0.212783084	0.152666381	0.171678387	0.177114138	0.098082057	0.082915489	0.07218101	0.073671122	0.072903896	0.069742477	0.057399857	0.045239225	0.04635983	0.05148544	0.05112396	0.054688335	0.055091363	0.053523758	0.051990961	0.05670973	0.049944205	0.053580842	0.057012284	0.055521188	0.058017501	0.071799367	0.096165562	0.120383608	0.133131538	0.177008344	0.176149081	0.161184789	0.209456216	0.197162692	0.245994204	0.244083186	0.2651815	0.152848497	0.156321266	0.204449551	0.262420284	0.256490777	0.264657252	0.242789462	0.297200884
Lebanon	LBN	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.430290217	1.439577819	1.483731683	1.52593074	1.600669114	1.586081761	1.699086789	1.642258644	1.673483317	1.934028762	1.71906412	2.268547793	2.370079467	2.891709828	2.852034138	2.49716309	2.358245643	2.138667442	2.193275275	2.365701004	2.371669904	2.428080392	2.322282694	2.760666121	2.643816783	3.009956725	2.898229546	2.98198919	2.870571108	3.008561966	3.038857336	3.0801893	3.67107782	4.027456053	4.270260603	4.47647124	4.480222471	5.059411124	5.346320478	5.224057116	4.712723692	4.81313948	4.542585422	4.911836506	4.348269742	4.065397963	3.563651398	3.294180595	4.190554377	4.989669044	4.622282052	4.455511197	4.603511835	4.279937348	4.295732552
Liberia	LBR	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.147293658	0.140917007	0.216170289	0.29718604	0.395349673	0.444849526	0.477379417	0.466070394	0.656333388	0.92163907	1.025133972	1.049012583	1.008988352	0.964981771	1.091540465	0.913921919	0.883693715	0.856811058	0.850886038	1.065847748	1.081662795	0.991002097	0.29598051	0.338292015	0.324394687	0.329478166	0.331420684	0.349792312	0.377693768	0.313106344	0.225555876	0.135269846	0.139593094	0.15766145	0.15484988	0.157398521	0.153964601	0.147708111	0.146618938	0.143487445	0.1461958	0.164278273	0.159233697	0.167097261	0.193947011	0.222635631	0.221594757	0.189982043	0.154168463	0.13565347	0.200619788	0.218929838	0.245544549	0.223290253	0.212967664
Libya	LBY	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.478496869	0.797987545	0.676265933	0.910377925	0.397959618	0.586024049	1.457705705	9.850218508	15.38560294	17.3946824	15.15422779	9.714938339	6.544697507	6.00115026	3.684507554	4.377987697	6.504152182	7.016297249	7.129439732	8.406300002	8.356907326	8.606183917	8.838635132	8.41402898	7.63991977	8.110643322	8.526303694	7.924326162	8.624416349	8.621729607	8.290020355	9.432394214	8.011256709	8.190292325	9.090075742	9.299399571	8.768671796	8.789015195	8.752660859	8.460120781	8.796827186	8.84099908	8.653499448	8.754906737	8.827526456	8.995490522	9.057399937	8.367869151	9.253709435	9.472052766	10.04374986	6.410366124	8.499773485	9.081136287	9.186845393
St. Lucia	LCA	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.16316451	0.20167411	0.199111681	0.235569974	0.232054338	0.266546905	0.299710873	0.331598461	0.362426986	0.606711501	0.633698157	0.661096878	0.723376074	0.750693243	0.675745402	0.701536864	0.758407669	0.617498737	0.86436017	1.292862671	0.963470552	0.797213907	0.938285158	0.836532508	0.913303018	1.015243082	1.026380239	1.119404124	1.235761946	1.213738268	1.167623114	1.203530352	1.421067465	1.558088671	1.792512066	2.11973967	2.190296905	2.038759382	2.010849768	2.055970149	2.102784981	2.290949364	2.04279464	2.232461344	2.192276165	2.239881745	2.216955752	2.301629525	2.340361659	2.251377016	2.33729285	2.341553914	2.3281208	2.31718661	2.307191321
Latin America & Caribbean	LCN	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.321264776	1.314370297	1.356282076	1.32041486	1.39090814	1.402397037	1.437447157	1.50369228	1.563816382	1.649772115	1.774857983	1.82563003	1.869040221	1.990919581	2.056217075	2.045360255	2.092990194	2.139189582	2.252966029	2.3586849	2.42447274	2.348245945	2.358461966	2.215289242	2.184164302	2.201774008	2.240467919	2.307086769	2.317357606	2.407590006	2.275302602	2.275414393	2.278813433	2.320139797	2.363997404	2.34779288	2.421621614	2.514923297	2.630645359	2.63886272	2.585980376	2.610175679	2.606269906	2.635367539	2.61897329	2.723219279	2.769717425	2.783861668	2.888649957	2.792732554	2.90513625	2.930914491	3.02585131	3.036040096	3.063307099
Least developed countries: UN classification	LDC	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.102622311	0.0975139	0.106624608	0.100543828	0.108901277	0.120821878	0.1213787	0.124382329	0.1628656	0.154666046	0.156031524	0.156362692	0.153675926	0.163863244	0.159238604	0.151148363	0.142353093	0.144014422	0.148069347	0.154612068	0.157559203	0.153048969	0.150399232	0.151213576	0.152561917	0.155478799	0.152733146	0.156170446	0.159797165	0.154960347	0.150132952	0.144642964	0.144684912	0.138668307	0.13678897	0.161042629	0.162220222	0.161960579	0.154072584	0.162456058	0.166976484	0.175880211	0.182235366	0.185154906	0.209194201	0.211198028	0.2235639	0.230223596	0.238035626	0.251513588	0.269364192	0.278625092	0.278405674	0.294525992	0.314163047
Low income	LIC	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC					0.228569816	0.245087224	0.261871531	0.241148188	0.35099073	0.320578687	0.309032884	0.337140296	0.305905868	0.330197821	0.329227265	0.330183033	0.350296395	0.345120447	0.348737068	0.405429215	0.391676883	0.415203112	0.387429975	0.417644906	0.44184108	0.422116484	0.432269904	0.46699335	0.470683589	0.454278296	0.440647054	0.450235323	0.44279388	0.427526256	0.40998395	0.385955216	0.388170605	0.375318743	0.39388133	0.412636323	0.407045869	0.402802592	0.364133503	0.396311343	0.387938287	0.392132958	0.395533282	0.391635458	0.40195478	0.387771546	0.387171698	0.352098092	0.325237326	0.315277065	0.320595161
Liechtenstein	LIE	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																																1.764877414	1.75400242	1.435385562	1.527789351	1.314554379	1.304446573	1.393766629	1.185229079
Sri Lanka	LKA	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.228758555	0.231008779	0.247603019	0.239102828	0.209543263	0.239277847	0.233926382	0.252903928	0.271547465	0.353642023	0.288114472	0.250836495	0.272438631	0.278371399	0.217271741	0.210606768	0.200192081	0.204503354	0.237429142	0.258871441	0.226811829	0.264099832	0.290237358	0.31058088	0.243448703	0.244545296	0.225658637	0.244717111	0.206785032	0.203594672	0.223239992	0.238130011	0.292274624	0.281233992	0.305341073	0.323550767	0.384421722	0.412218599	0.421383016	0.461588862	0.545112224	0.552190884	0.580084526	0.576519907	0.634873861	0.619788678	0.608862738	0.623605804	0.612029771	0.656312556	0.656664382	0.745132332	0.784926512	0.752460918	0.885545809
Lower middle income	LMC	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.374625573	0.39712957	0.418144845	0.441332119	0.446045315	0.480002976	0.493412296	0.489929638	0.515951615	0.533332786	0.558526474	0.580851375	0.601415022	0.627870137	0.643002098	0.650801055	0.666295647	0.70200273	0.712029646	0.749671013	0.760756694	0.78015548	0.79079193	0.802655369	0.810126203	0.8495019	0.874592201	0.889063054	0.933891988	0.933494612	0.971687795	1.019352407	1.070132332	1.03021431	0.976796138	0.996847049	1.02840686	1.01809725	0.985401358	1.014940558	1.051273791	1.056042396	1.064725488	1.101684238	1.136973324	1.156259956	1.181596245	1.230762198	1.300886866	1.334985377	1.33806101	1.443258979	1.5111332	1.439163445	1.474025205
Low & middle income	LMY	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.036100474	0.885172107	0.828066406	0.837789648	0.857890302	0.909843127	0.959611083	0.92084489	0.986645633	1.069263277	1.200483463	1.279893715	1.320694825	1.384207911	1.402802775	1.480859894	1.540516272	1.613700708	1.711626295	1.749602661	1.725742029	1.705404941	1.772042395	1.80187199	1.85685463	1.937600948	1.983832185	2.04885356	2.122602331	2.144472888	2.102650647	2.147651573	2.187096499	2.163809369	2.109982251	2.152182087	2.176699948	2.139070779	2.082955709	2.090130869	2.115230242	2.132406833	2.191592241	2.365131904	2.515936627	2.648158776	2.78450366	2.885611483	3.027956297	3.061183413	3.214139688	3.425603087	3.505895782	3.479115757	3.476109545
Lesotho	LSO	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																															0.919071685	0.935529578	0.952426968	0.961843419	0.967419384	0.970172463	0.972519587	0.978297144	0.985183187	0.986835642	0.99097554	0.995518981	1.002380261	1.007513697	1.02591833	1.032643548	1.037234275	1.047034057	1.063467221	1.098714893	1.115976518	1.129856804	1.151021471	1.149963563	1.150111032
Late-demographic dividend	LTE	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.798729253	1.478285001	1.344056954	1.350999815	1.375742333	1.436456195	1.511091963	1.382361811	1.460223715	1.652990052	1.915123326	2.061849946	2.14209007	2.210493755	2.209422351	2.404300222	2.487872562	2.622159316	2.815402339	2.849587823	2.811022426	2.67612667	2.76914999	2.832727624	2.957416741	3.111741861	3.20783551	3.333630076	3.436090378	3.441776397	3.369666133	3.40530805	3.50685464	3.490523626	3.417748368	3.509930402	3.552156159	3.486448382	3.358733947	3.336281866	3.400850155	3.450975118	3.605369779	3.990020597	4.347365455	4.679370052	5.019740118	5.257957345	5.546243471	5.627975092	6.07649558	6.553190673	6.703500442	6.770293603	6.744760566
Lithuania	LTU	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																	5.985945298	4.750772617	4.746758126	4.46514675	4.367884612	4.290482015	4.563434349	3.885259168	3.475729068	3.712622788	3.817099115	3.754816757	3.922093528	4.184042091	4.329871871	4.693696086	4.69291649	3.958100057	4.348616303	4.553301311	4.629509672	4.273657237	4.378090123
Luxembourg	LUX	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	36.6851833	36.58377756	36.01262666	35.32358531	37.54828986	36.81380392	34.80352506	33.91204645	36.53351794	39.0929363	40.53289639	38.55254205	38.93410271	40.43169639	40.5895226	32.99738125	32.82430121	30.24053709	32.7288616	33.41022885	30.28056845	25.81383257	24.23766363	22.67666333	24.39670435	24.99959095	24.45960826	23.38176129	23.90988084	25.613572	26.19765877	27.43143411	26.95725378	27.14211963	25.29153813	20.35302784	20.37000905	18.92729765	17.32046621	17.85476973	18.88551226	19.93273314	21.1057455	21.93071098	24.5990264	24.82464668	24.01285765	22.95728271	22.38547222	20.87712517	21.6351358	21.10296963	20.08421949	18.49831971	17.36212137
Latvia	LVA	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																	5.410019286	4.688021644	4.329277649	3.799723226	3.723377456	3.475799381	3.345920924	2.836366473	2.682622965	2.988928918	2.992111413	3.221510038	3.271442282	3.352846325	3.611860039	3.779785259	3.629405756	3.376490018	3.849593455	3.541113332	3.471747548	3.518240904	3.498192882
"Macao SAR, China"	MAC	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.30595485	0.408723198	0.541137875	0.577166893	0.663065772	0.649566257	0.705205539	0.738586519	0.723944653	0.700384484	0.834103048	0.914026349	0.928664172	0.905809749	1.095818801	1.229273925	1.058297258	1.301370963	1.761796444	1.75969407	2.217589598	2.1993534	1.926781016	2.613294406	2.224524161	2.586209936	2.964089192	3.152234206	3.005578462	3.095295598	3.006655327	3.088968917	2.984516869	3.188308199	3.366623452	3.194598715	3.577860949	3.707508641	3.80267033	3.626668641	3.812838948	3.85047514	3.381937019	3.331122446	3.640142284	3.791936323	3.285522582	3.04962854	2.602236229	3.944039078	2.622363675	2.636261714	2.333713164	2.05052089	2.17984276
St. Martin (French part)	MAF	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																																							
Morocco	MAR	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.295358036	0.297155583	0.235228928	0.293833791	0.319142432	0.299461721	0.374658439	0.362265425	0.367827517	0.372277747	0.45585371	0.501803367	0.482124202	0.565455434	0.639415629	0.62408439	0.634096919	0.681574485	0.685290601	0.816583976	0.796415477	0.773031223	0.811677772	0.826622818	0.808358347	0.792710917	0.820076281	0.856130834	0.883777818	0.93847798	0.946260352	0.985754945	1.009610649	1.075470386	1.111497643	1.121828282	1.135997232	1.14506851	1.1371173	1.162671642	1.175234919	1.292416974	1.296207204	1.25858331	1.435121375	1.499668721	1.536323802	1.609794004	1.674221754	1.640583713	1.726598065	1.755558226	1.881915344	1.746728972	1.744379974
Monaco	MCO	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																																							
Moldova	MDA	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																	5.658816244	4.222846258	3.275561907	3.045274155	3.141359221	1.942777204	1.716679461	1.234733964	0.965214233	1.022913361	1.100182387	1.187528267	1.263730162	1.361666306	1.393071924	1.30813803	1.338363153	1.276290637	1.384630177	1.415302757	1.383552384	1.404532331	1.386829142
Madagascar	MDG	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.078382774	0.068095026	0.073990804	0.084217123	0.086049758	0.096613441	0.09789249	0.138866616	0.146457314	0.132888863	0.147766109	0.151935897	0.185286801	0.150425187	0.16174021	0.224212304	0.127839907	0.105908931	0.123863791	0.133783575	0.185525976	0.114448837	0.110000521	0.068677052	0.088854961	0.104943263	0.110164585	0.120881549	0.11785404	0.082655628	0.081884908	0.086587095	0.081678771	0.081293065	0.097101582	0.093883298	0.098119443	0.115010231	0.11737339	0.12549245	0.118846962	0.107117169	0.073711326	0.098470636	0.101546442	0.094991068	0.089148788	0.093403805	0.094441924	0.086107763	0.09257807	0.107595267	0.121103401	0.135748886	0.130421321
Maldives	MDV	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC												0.030717553	0.029706499	0.028695292	0.027739324	0.05372146	0.078207088	0.101343135	0.147771539	0.191256047	0.27782934	0.290792082	0.280483643	0.291104357	0.320694386	0.348064987	0.4108537	0.397166263	0.454258284	0.575627323	0.772121049	0.670343063	0.978115077	0.816707155	0.797068022	0.981399706	1.117095405	1.24881279	1.116966189	1.536355489	1.608654559	1.609750999	2.01825094	1.674490171	2.149950229	1.886198547	2.318681252	2.324131877	2.444284083	2.492932319	2.56531353	2.629542746	2.876986973	2.749809385	3.26955985
Middle East & North Africa	MEA	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.969322085	0.991919241	1.062949576	1.187549522	1.344739789	1.555893946	1.722312475	1.782304699	2.067912678	2.269235026	2.329971765	2.545156434	2.658806421	3.059452412	3.01661722	2.892714112	3.318284022	3.393409834	3.471104503	3.54004348	3.477905324	3.269868255	3.197157809	3.300148124	3.419322706	3.505280804	3.621522883	3.560182936	3.691515201	3.707814107	3.569396607	3.806986672	3.980344783	4.238926809	4.33943986	4.136264811	4.052912261	3.85822293	4.156529511	4.351312811	4.644901115	4.631625284	4.603452057	4.816033373	5.108815409	5.254239767	5.450505016	5.297569033	5.609736352	5.744609287	5.847629161	5.793991934	6.099270394	5.92162696	6.159356049
Mexico	MEX	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.653382376	1.657749762	1.569744495	1.58230541	1.716861248	1.686277648	1.758940757	1.899688259	1.922298042	2.028564787	2.192453215	2.351864333	2.387595326	2.5190521	2.623328776	2.701918878	2.940391892	2.997045312	3.371456166	3.557455847	3.870391651	4.00790346	4.198720036	3.75277087	3.663535056	3.729299229	3.731708041	3.817953871	3.740894072	4.323620233	3.730500739	3.812485098	3.767921409	3.746878153	3.820068506	3.538889585	3.620305649	3.801014279	3.937272843	3.904180812	3.916478182	4.006881616	3.970934988	4.16704652	4.124551403	4.299365235	4.353173578	4.296635487	4.339644436	4.120600766	3.957657664	4.067755192	4.107686314	4.001602493	3.866241113
Marshall Islands	MHL	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																															1.007886169	1.059061372	1.113957633	1.245584239	1.305111221	1.293854749	1.284138441	1.276909386	1.341800674	1.267420649	1.476389501	1.545982408	1.617029027	1.618332182	1.690056458	1.620228604	1.760340259	1.899016054	1.896070321	1.962461774	1.958531235	1.954169997	1.949680041	1.944879056	1.941018564
Middle income	MIC	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.100377124	0.939515862	0.877778109	0.888701348	0.908927006	0.963796777	1.016277187	0.976048825	1.039048879	1.130570666	1.273188119	1.356954081	1.403503528	1.470542043	1.491012293	1.575695607	1.639175752	1.719296201	1.825596868	1.863022239	1.838867242	1.815606531	1.890471547	1.921024284	1.97943293	2.069360058	2.119606653	2.188399712	2.269328912	2.295734791	2.252773698	2.302735802	2.348359648	2.326256018	2.271070907	2.320760309	2.349642736	2.311651697	2.25145076	2.259691627	2.290234027	2.312147958	2.384225685	2.575862021	2.747176755	2.897139121	3.052334517	3.169696132	3.331870179	3.37538082	3.551377071	3.797441545	3.89607686	3.872647814	3.87412782
"Macedonia, FYR"	MKD	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																	5.419387135	5.212093781	5.282973786	5.465594892	5.902020817	5.318216302	6.274912192	5.79106587	5.928994176	5.873397943	5.336934241	5.507394958	5.440655464	5.474855747	5.301935152	4.596492884	4.547880455	4.20383424	4.154450175	4.535127435	4.322883016	3.780523467	3.614938183
Mali	MLI	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.022989578	0.022047752	0.025894159	0.032346291	0.031981092	0.035560486	0.033834061	0.039200701	0.034254221	0.027527156	0.03390208	0.037613181	0.03996595	0.042788203	0.047792771	0.052609746	0.05169664	0.061732158	0.057973781	0.061673849	0.055340201	0.054744182	0.049636854	0.055415196	0.056718467	0.051971753	0.047939678	0.044543478	0.047066105	0.050308254	0.049816377	0.050433088	0.050033135	0.049937884	0.049398373	0.04887068	0.049479598	0.051846562	0.0734754	0.074621124	0.074893437	0.073383783	0.072779635	0.070254145	0.070724633	0.070195456	0.071249296	0.073738963	0.075735439	0.055231208	0.063974498	0.067247651	0.062083931	0.062311648	0.083228663
Malta	MLT	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.044345429	0.901952344	1.018925594	1.273303364	1.552410895	1.483823714	1.314628807	1.671365752	2.072289704	2.145008216	2.193051379	2.180574827	2.776468838	2.669556585	2.464936622	2.193772968	2.494443609	2.616128612	3.014633344	2.890608345	3.231041071	3.586735302	4.028211281	3.01770522	4.126294265	3.563982381	4.340964162	5.386307096	5.79625135	6.189700104	6.098379309	5.654020256	5.506215691	7.140274381	6.457415614	5.625559392	5.897624406	6.581212724	5.567784535	6.055245654	5.292462963	6.325824114	5.806537886	6.476880542	6.415248662	6.683221324	6.351303206	6.698844917	6.252313871	5.814186003	6.174949579	6.104795468	6.38190073	5.49231748	5.400613957
Myanmar	MMR	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.129478275	0.120933202	0.131622037	0.117851982	0.12507838	0.116635932	0.117311273	0.147579845	0.116599788	0.124898194	0.175000098	0.188879439	0.17699012	0.145012084	0.161067516	0.154344327	0.161006524	0.166134189	0.161764709	0.156399538	0.165604336	0.165201808	0.160362158	0.161788734	0.18018822	0.180284687	0.178918898	0.128670855	0.104619332	0.111527037	0.105245303	0.101489783	0.117188667	0.126577756	0.146208756	0.160969506	0.165710082	0.169005122	0.179679997	0.196960766	0.218848376	0.187093466	0.195328681	0.206738413	0.258661081	0.239234646	0.263052109	0.261834894	0.198099033	0.205437515	0.249531401	0.282824446	0.217129435	0.249963458	0.416600362
Middle East & North Africa (excluding high income)	MNA	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.860654205	0.8425481	0.850998863	0.906292739	0.995727177	1.141972494	1.320925242	1.307501153	1.620260115	1.606620861	1.647995722	1.709736872	1.742718813	1.966123692	1.977546224	1.967251873	2.273727399	2.300309191	2.380323055	2.411456002	2.182581965	1.968672448	2.046426346	2.212107225	2.31640661	2.342374029	2.323836026	2.398572567	2.506449537	2.51090225	2.417082947	2.503572067	2.524237036	2.612288524	2.726657738	2.786789203	2.762982784	2.68223265	2.956416673	3.141157567	3.105059766	3.143044411	3.100289482	3.262256187	3.401536629	3.550132417	3.603603965	3.556695388	3.735083468	3.807163846	3.818795951	3.822477607	3.926381879	3.914188367	3.927253364
Montenegro	MNE	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																														3.34904381	3.875533515	3.655836006	4.457679397	2.953556075	4.167664361	4.145547583	3.763898221	3.61855388	3.55607179
Mongolia	MNG	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.354729698	1.418744871	1.950755643	1.537322654	1.904289753	1.768707028	1.714541989	1.834764331	2.056623953	2.160854732	2.228028855	2.305361224	2.419132877	2.490498131	2.607950362	2.748420405	2.895764581	3.182962075	3.605484985	3.826726867	4.071497649	3.833112101	3.803704393	3.837524462	3.447323752	4.697561399	4.894753806	5.2065141	5.548632014	4.936130085	4.573372189	5.482516486	4.911667117	4.102529162	3.484500302	3.446730016	3.471400136	3.300102967	3.272230736	3.179084591	3.130990358	3.258173484	3.3913979	3.25373286	3.424917656	3.389126465	3.672716938	4.655079543	4.580730945	4.9103343	5.094989402	7.785441402	9.319217433	13.50693996	7.127326348
Northern Mariana Islands	MNP	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																																							
Mozambique	MOZ	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.255097551	0.349130425	0.258147567	0.211286668	0.266690079	0.244524005	0.25375785	0.218761186	0.317431854	0.361998564	0.325812031	0.38566469	0.343933082	0.362685829	0.312614056	0.278982133	0.240720622	0.248111537	0.255593549	0.228811061	0.270808184	0.205215348	0.204785336	0.15615094	0.119534721	0.088396118	0.07539719	0.0754755	0.077837945	0.07974417	0.077228269	0.07527187	0.071405124	0.073655692	0.069884138	0.070737906	0.06409485	0.067405864	0.066121115	0.067564222	0.074688918	0.085023271	0.082959215	0.097270381	0.094596362	0.08710476	0.091898522	0.101969512	0.099191579	0.107559226	0.112940682	0.129247057	0.121535416	0.152038112	0.309666607
Mauritania	MRT	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.042730561	0.053974034	0.068566633	0.094024034	0.121758096	0.162589042	0.17583537	0.188178879	0.216585162	0.246484995	0.373431989	0.337885497	0.367319928	0.374340643	0.374998257	0.383621864	0.378079109	0.396027954	0.402545819	0.405912909	0.411140191	0.420362927	0.543802811	0.561288039	0.507171033	0.370855655	0.205518381	1.756104027	1.679991492	1.441910801	0.446151004	0.441404238	0.452072316	0.446749714	0.505926631	0.461708798	0.465020471	0.452514932	0.440174124	0.436613546	0.433106133	0.455955774	0.469665477	0.469982419	0.504949844	0.507171194	0.49984056	0.556802755	0.568203288	0.605538678	0.61971003	0.644099587	0.693144214	0.676497971	0.666822428
Mauritius	MUS	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.272514943	0.274719173	0.361281304	0.290764139	0.418299766	0.404197875	0.357726781	0.636179596	0.799157829	0.704146331	0.603767554	0.471904007	0.809099903	0.784435818	0.789327845	0.661868834	0.683638405	0.696483206	0.675655785	0.694881923	0.611141993	0.553530886	0.506164605	0.59671196	0.619486258	0.693494936	0.777360068	0.898980969	0.818998331	1.001111999	1.381911171	1.421894183	1.575762997	1.617341034	1.459753641	1.630203206	1.720327056	1.740436164	1.870755528	2.065534045	2.267789393	2.39401331	2.395715333	2.523504784	2.53175545	2.683999401	2.94193012	2.97588958	3.029991456	2.97492202	3.132082534	3.129998786	3.15928885	3.233909584	3.353110472
Malawi	MWI	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC					0.083269058	0.085832241	0.103180906	0.086039317	0.088934598	0.085042521	0.098769626	0.106240337	0.112433508	0.114480462	0.106988599	0.109466657	0.106889923	0.113381476	0.115563787	0.106585802	0.115428974	0.095622031	0.091612059	0.086426672	0.08082799	0.077295227	0.072615718	0.067287776	0.062836643	0.062093285	0.079265038	0.082535668	0.081784393	0.091338055	0.093574793	0.092886147	0.090316722	0.092894801	0.087352393	0.085330371	0.076394678	0.073993001	0.070814422	0.074310875	0.073478637	0.067211075	0.067992046	0.06411502	0.07400173	0.064295725	0.075433298	0.075556876	0.06811283	0.073883522	0.07476291
Malaysia	MYS	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC											1.351538665	1.507594145	1.581852522	1.510743401	1.604725053	1.598874446	1.916302594	1.767768319	1.770757968	2.026627463	2.029083299	2.180921958	2.112677379	2.562437844	2.283965935	2.323061013	2.492044305	2.466693228	2.509117381	2.844564524	3.137365778	3.701740753	3.960409776	4.704941075	4.703626236	5.91014797	5.963602516	5.788042285	5.163673724	4.763996976	5.422937194	5.722640626	5.526834521	6.410086386	6.507753343	6.800116472	6.414691515	6.941255761	7.525777755	7.20424991	7.771554746	7.697015882	7.497558969	7.961513999	8.032991579
